node_id,node_type,label,original_uri
6236,paper,Debugging Static Analysis.,https://dblp.org/rec/journals/corr/abs-1801-04894
6237,paper,Minimum Linear Arrangement of Series-Parallel Graphs.,https://dblp.org/rec/journals/corr/EikelSS14a
6238,paper,Data On the Go: Seamless Data Routing for Intermittently-Powered Battery-Free Sensing.,https://dblp.org/rec/journals/corr/abs-2402-00872
6239,paper,EvoLearner: Learning Description Logics with Evolutionary Algorithms.,https://dblp.org/rec/journals/corr/abs-2111-04879
6240,paper,Specifying and Analyzing Virtual Network Services Using Queuing Petri Nets.,https://dblp.org/rec/journals/corr/abs-1803-07007
6241,paper,I know what leaked in your pocket: uncovering privacy leaks on Android Apps with Static Taint Analysis.,https://dblp.org/rec/journals/corr/LiBKTARBOM14
6242,paper,CP2K on the road to exascale.,https://dblp.org/rec/journals/corr/abs-2205-14741
6243,paper,Modeling Appropriate Language in Argumentation.,https://dblp.org/rec/journals/corr/abs-2305-14935
6244,paper,"Multi-talker ASR for an unknown number of sources: Joint training of source counting, separation and ASR.",https://dblp.org/rec/journals/corr/abs-2006-02786
6245,paper,,https://dblp.org/rec/journals/corr/abs-2309-00744
6246,paper,Why not? Developing ABox Abduction beyond Repairs.,https://dblp.org/rec/journals/corr/abs-2507-21955
6247,paper,Future Computer Systems and Networking Research in the Netherlands: A Manifesto.,https://dblp.org/rec/journals/corr/abs-2206-03259
6248,paper,Sensitivity-Guided Framework for Pruned and Quantized Reservoir Computing Accelerators.,https://dblp.org/rec/journals/corr/abs-2603-08737
6249,paper,A Model-Theoretic Characterization of Constant-Depth Arithmetic Circuits.,https://dblp.org/rec/journals/corr/HaakV16
6250,paper,Optimizing the depth of variational quantum algorithms is strongly QCMA-hard to approximate.,https://dblp.org/rec/journals/corr/abs-2211-12519
6251,paper,Rejection in Abstract Argumentation: Harder Than Acceptance?,https://dblp.org/rec/journals/corr/abs-2408-10683
6252,paper,SPARQL as a Foreign Language.,https://dblp.org/rec/journals/corr/abs-1708-07624
6253,paper,Landscape Features in Single-Objective Continuous Optimization: Have We Hit a Wall in Algorithm Selection Generalization?,https://dblp.org/rec/journals/corr/abs-2501-17663
6254,paper,Optimization of the Downlink Spectral- and Energy-Efficiency of RIS-aided Multi-user URLLC MIMO Systems.,https://dblp.org/rec/journals/corr/abs-2402-16434
6255,paper,Distributed Construction of Near-Optimal Compact Routing Schemes for Planar Graphs.,https://dblp.org/rec/journals/corr/abs-2305-02854
6256,paper,Knowledge Graphs.,https://dblp.org/rec/journals/corr/abs-2003-02320
6257,paper,The Online Multi-Commodity Facility Location Problem.,https://dblp.org/rec/journals/corr/abs-2005-08391
6258,paper,Robust Explanations Through Uncertainty Decomposition: A Path to Trustworthier AI.,https://dblp.org/rec/journals/corr/abs-2507-12913
6259,paper,Multi-objective minimum time optimal control for low-thrust trajectory design.,https://dblp.org/rec/journals/corr/abs-2103-08813
6260,paper,fpgaDDS: An Intra-FPGA Data Distribution Service for ROS 2 Robotics Applications.,https://dblp.org/rec/journals/corr/abs-2303-00532
6261,paper,An Ontology of Preference-Based Multiobjective Evolutionary Algorithms.,https://dblp.org/rec/journals/corr/LiYFTJE16
6262,paper,A Case for a Programmable Edge Storage Middleware.,https://dblp.org/rec/journals/corr/abs-2111-14720
6263,paper,Beyond Markov Logic: Efficient Mining of Prediction Rules in Large Graphs.,https://dblp.org/rec/journals/corr/abs-1802-03638
6264,paper,Easy-to-Use On-the-Fly Binary Program Acceleration on Many-Cores.,https://dblp.org/rec/journals/corr/DamschenP14
6265,paper,A multirate variational approach to simulation and optimal control for flexible spacecraft.,https://dblp.org/rec/journals/corr/abs-2009-05873
6266,paper,Forms of Understanding of XAI-Explanations.,https://dblp.org/rec/journals/corr/abs-2311-08760
6267,paper,"Beyond the Boolean: How Programmers Ask About, Use, and Discuss Gender.",https://dblp.org/rec/journals/corr/abs-2302-05351
6268,paper,Distributed Diamond Formation of Sliding Squares.,https://dblp.org/rec/journals/corr/abs-2508-09638
6269,paper,Online Top-k-Position Monitoring of Distributed Data Streams.,https://dblp.org/rec/journals/corr/MackerMH14
6270,paper,MetaBags: Bagged Meta-Decision Trees for Regression.,https://dblp.org/rec/journals/corr/abs-1804-06207
6271,paper,Solving Polynomial Equations Over Finite Fields.,https://dblp.org/rec/journals/corr/abs-2410-20162
6272,paper,Utterance-by-utterance overlap-aware neural diarization with Graph-PIT.,https://dblp.org/rec/journals/corr/abs-2207-13888
6273,paper,Time Complexity Analysis of Randomized Search Heuristics for the Dynamic Graph Coloring Problem.,https://dblp.org/rec/journals/corr/abs-2105-12525
6274,paper,Dynamic Bi-Objective Routing of Multiple Vehicles.,https://dblp.org/rec/journals/corr/abs-2005-13872
6275,paper,Awareness and Movement vs. the Spread of Epidemics - Analyzing a Dynamic Model for Urban Social/Technological Networks,https://dblp.org/rec/journals/corr/abs-1109-3547
6276,paper,The (Un)suitability of Passwords and Password Managers in Virtual Reality.,https://dblp.org/rec/journals/corr/abs-2503-18550
6277,paper,Adding Why to What? Analyses of an Everyday Explanation.,https://dblp.org/rec/journals/corr/abs-2308-04187
6278,paper,Polylogarithmic Time Algorithms for Shortest Path Forests in Programmable Matter.,https://dblp.org/rec/journals/corr/abs-2402-12123
6279,paper,OpenML: An R Package to Connect to the Networked Machine Learning Platform OpenML.,https://dblp.org/rec/journals/corr/CasalicchioBLKK17
6280,paper,Learning an Interpretable Graph Structure in Multi-Task Learning.,https://dblp.org/rec/journals/corr/abs-2009-05618
6281,paper,A Loosely Self-stabilizing Protocol for Randomized Congestion Control with Logarithmic Memory.,https://dblp.org/rec/journals/corr/abs-1909-04544
6282,paper,Improved Hardness of Approximation for Stackelberg Shortest-Path Pricing,https://dblp.org/rec/journals/corr/abs-0910-0110
6283,paper,Self-Adaptive Digital Assistance Systems for Work 4.0.,https://dblp.org/rec/journals/corr/abs-2211-16895
6284,paper,Co-design of jump estimators and transmission policies for wireless multi-hop networks with fading channels .,https://dblp.org/rec/journals/corr/DolzQPLS17
6285,paper,Safe Learning of Uncertain Environments for Nonlinear Control-Affine Systems.,https://dblp.org/rec/journals/corr/abs-2103-01413
6286,paper,TANKER: Distributed Architecture for Named Entity Recognition and Disambiguation.,https://dblp.org/rec/journals/corr/abs-1708-09230
6287,paper,Approximate Uncertainty Propagation for Continuous Gaussian Process Dynamical Systems.,https://dblp.org/rec/journals/corr/abs-2211-11103
6288,paper,Guided Source Separation Meets a Strong ASR Backend: Hitachi/Paderborn University Joint Investigation for Dinner Party ASR.,https://dblp.org/rec/journals/corr/abs-1905-12230
6289,paper,,https://dblp.org/rec/journals/corr/abs-2212-08396
6290,paper,PABO: A Link-Layer Congestion Mitigation Mechanism Based on Packet Bounce.,https://dblp.org/rec/journals/corr/abs-1802-07429
6291,paper,Routing for Energy Minimization with Discrete Cost Functions,https://dblp.org/rec/journals/corr/abs-1302-0234
6292,paper,Performance Evaluation of Knowledge Graph Embedding Approaches under Non-adversarial Attacks.,https://dblp.org/rec/journals/corr/abs-2407-06855
6293,paper,Approximating Weighted Completion Time for Order Scheduling with Setup Times.,https://dblp.org/rec/journals/corr/abs-1910-08360
6294,paper,Speeding Up Permutation Invariant Training for Source Separation.,https://dblp.org/rec/journals/corr/abs-2107-14445
6295,paper,Extended Version: It Should Be Easy but... New Users Experiences and Challenges with Secret Management Tools.,https://dblp.org/rec/journals/corr/abs-2509-09036
6296,paper,When the Metaverse Meets Carbon Neutrality: Ongoing Efforts and Directions.,https://dblp.org/rec/journals/corr/abs-2301-10235
6297,paper,AutonomROS: A ReconROS-based Autonomonous Driving Unit.,https://dblp.org/rec/journals/corr/abs-2309-02026
6298,paper,Bilevel Continual Learning.,https://dblp.org/rec/journals/corr/abs-2011-01168
6299,paper,,https://dblp.org/rec/journals/corr/abs-2208-11581
6300,paper,Parameterized Complexity of Logic-Based Argumentation in Schaefer's Framework.,https://dblp.org/rec/journals/corr/abs-2102-11782
6301,paper,Convolutional Hypercomplex Embeddings for Link Prediction.,https://dblp.org/rec/journals/corr/abs-2106-15230
6302,paper,HybridFC: A Hybrid Fact-Checking Approach for Knowledge Graphs.,https://dblp.org/rec/journals/corr/abs-2409-06692
6303,paper,Enhancing Comprehension and Navigation in Jupyter Notebooks with Static Analysis.,https://dblp.org/rec/journals/corr/abs-2301-04419
6304,paper,I-AID: Identifying Actionable Information from Disaster-related Tweets.,https://dblp.org/rec/journals/corr/abs-2008-13544
6305,paper,Solving the Closest Vector Problem with respect to ℓp Norms,https://dblp.org/rec/journals/corr/abs-1104-3720
6306,paper,OWLAPY: A Pythonic Framework for OWL Ontology Engineering.,https://dblp.org/rec/journals/corr/abs-2511-08232
6307,paper,C1-continuous space-time discretization based on Hamilton's law of varying action.,https://dblp.org/rec/journals/corr/MergelSO15
6308,paper,Competitive MAC under Adversarial SINR.,https://dblp.org/rec/journals/corr/OgiermanRSSZ13
6309,paper,A Comprehensive Re-Evaluation of Biometric Modality Properties in the Modern Era.,https://dblp.org/rec/journals/corr/abs-2508-13874
6310,paper,A Human-Centric Assessment Framework for AI.,https://dblp.org/rec/journals/corr/abs-2205-12749
6311,paper,On the (Limited) Generalization of MasterFace Attacks and Its Relation to the Capacity of Face Representations.,https://dblp.org/rec/journals/corr/abs-2203-12387
6312,paper,Shortest Paths in a Hybrid Network Model.,https://dblp.org/rec/journals/corr/abs-1909-01597
6313,paper,What you need to know about a learning robot: Identifying the enabling architecture of complex systems.,https://dblp.org/rec/journals/corr/abs-2311-14431
6314,paper,Adaptive Mesh Approach for Predicting Algorithm Behavior with Application to Visibility Culling in Computer Graphics,https://dblp.org/rec/journals/corr/abs-0903-2119
6315,paper,High-Performance Spectral Element Methods on Field-Programmable Gate Arrays.,https://dblp.org/rec/journals/corr/abs-2010-13463
6316,paper,Self-Admitted Technical Debt in the Embedded Systems Industry: An Exploratory Case Study.,https://dblp.org/rec/journals/corr/abs-2205-13872
6317,paper,Promises and pitfalls of deep neural networks in neuroimaging-based psychiatric research.,https://dblp.org/rec/journals/corr/abs-2301-08525
6318,paper,Flysig: Dataflow Oriented Delay-Insensitive Processor for Rapid Prototyping of Signal Processing,https://dblp.org/rec/journals/corr/cs-AR-9810011
6319,paper,S3C2 Summit 2023-06: Government Secure Supply Chain Summit.,https://dblp.org/rec/journals/corr/abs-2308-06850
6320,paper,SNR Maximization in Beyond Diagonal RIS-assisted Single and Multiple Antenna Links.,https://dblp.org/rec/journals/corr/abs-2307-10707
6321,paper,A World Full of Privacy and Security (Mis)conceptions? Findings of a Representative Survey in 12 Countries.,https://dblp.org/rec/journals/corr/abs-2212-10382
6322,paper,Finite Time Encryption Schedule in the Presence of an Eavesdropper with Operation Cost.,https://dblp.org/rec/journals/corr/abs-1903-11763
6323,paper,MIMO Capacity Maximization with Beyond-Diagonal RIS.,https://dblp.org/rec/journals/corr/abs-2406-02170
6324,paper,"Jointly optimal denoising, dereverberation, and source separation.",https://dblp.org/rec/journals/corr/abs-2005-09843
6325,paper,Proof-Carrying Hardware via IC3.,https://dblp.org/rec/journals/corr/0002W14a
6326,paper,Incremental Learning and State-Space Evolving Fuzzy Control of Nonlinear Time-Varying Systems with Unknown Model.,https://dblp.org/rec/journals/corr/abs-2102-09503
6327,paper,A Submatrix-Based Method for Approximate Matrix Function Evaluation in the Quantum Chemistry Code CP2K.,https://dblp.org/rec/journals/corr/abs-2004-10811
6328,paper,A Discrete and Continuous Study of the Max-Chain-Formation Problem.,https://dblp.org/rec/journals/corr/abs-2010-02043
6329,paper,HSkip+: A Self-Stabilizing Overlay Network for Nodes with Heterogeneous Bandwidths.,https://dblp.org/rec/journals/corr/FeldottoSG14
6330,paper,Symbol-Specific Sparsification of Interprocedural Distributive Environment Problems.,https://dblp.org/rec/journals/corr/abs-2401-14813
6331,paper,Sponge: Inference Serving with Dynamic SLOs Using In-Place Vertical Scaling.,https://dblp.org/rec/journals/corr/abs-2404-00704
6332,paper,Reliable Multi-label Classification: Prediction with Partial Abstention.,https://dblp.org/rec/journals/corr/abs-1904-09235
6333,paper,Towards Establishing Monotonic Searchability in Self-Stabilizing Data Structures (full version).,https://dblp.org/rec/journals/corr/ScheidelerSS15
6334,paper,LOLA - An Open-Source Massively Multilingual Large Language Model.,https://dblp.org/rec/journals/corr/abs-2409-11272
6335,paper,Breaking the Ω̃(√n) Barrier: Fast Consensus under a Late Adversary.,https://dblp.org/rec/journals/corr/abs-1805-00774
6336,paper,Safe Learning of Linear Time-Invariant Systems.,https://dblp.org/rec/journals/corr/abs-2111-00631
6337,paper,A Survey of RDF Stores & SPARQL Engines for Querying Knowledge Graphs.,https://dblp.org/rec/journals/corr/abs-2102-13027
6338,paper,Infinite Object Coating in the Amoebot Model.,https://dblp.org/rec/journals/corr/DerakhshandehGRSST14
6339,paper,The Canonical Amoebot Model: Algorithms and Concurrency Control.,https://dblp.org/rec/journals/corr/abs-2105-02420
6340,paper,Performance Analysis of MIMO K-user Interference Channels with Hardware Impairments.,https://dblp.org/rec/journals/corr/abs-2001-10403
6341,paper,An Investigation into the Effectiveness of Enhancement in ASR Training and Test for CHiME-5 Dinner Party Transcription.,https://dblp.org/rec/journals/corr/abs-1909-12208
6342,paper,Distributed Multi-Object Tracking Under Limited Field of View Heterogeneous Sensors with Density Clustering.,https://dblp.org/rec/journals/corr/abs-2401-00605
6343,paper,LIDIOMS: A Multilingual Linked Idioms Data Set.,https://dblp.org/rec/journals/corr/abs-1802-08148
6344,paper,Warping of Radar Data into Camera Image for Cross-Modal Supervision in Automotive Applications.,https://dblp.org/rec/journals/corr/abs-2012-12809
6345,paper,Universal Knowledge Graph Embeddings.,https://dblp.org/rec/journals/corr/abs-2310-14899
6346,paper,Neural Machine Translation for Query Construction and Composition.,https://dblp.org/rec/journals/corr/abs-1806-10478
6347,paper,Approximate Equilibria in Games with Few Players,https://dblp.org/rec/journals/corr/abs-0804-4524
6348,paper,INRISCO: INcident monitoRing In Smart COmmunities.,https://dblp.org/rec/journals/corr/abs-2312-07787
6349,paper,TS-Arena Technical Report - A Pre-registered Live Forecasting Platform.,https://dblp.org/rec/journals/corr/abs-2512-20761
6350,paper,FakeYou! - A Gamified Approach for Building and Evaluating Resilience Against Fake News.,https://dblp.org/rec/journals/corr/abs-2003-07595
6351,paper,Exploratory Landscape Analysis for Mixed-Variable Problems.,https://dblp.org/rec/journals/corr/abs-2402-16467
6352,paper,Identification and Remediation of Self-Admitted Technical Debt in Issue Trackers.,https://dblp.org/rec/journals/corr/abs-2007-01568
6353,paper,Spatial Diarization for Meeting Transcription with Ad-Hoc Acoustic Sensor Networks.,https://dblp.org/rec/journals/corr/abs-2311-15597
6354,paper,A Self-Stabilizing Hashed Patricia Trie.,https://dblp.org/rec/journals/corr/abs-1809-04923
6355,paper,One-Shot Decision-Making with and without Surrogates.,https://dblp.org/rec/journals/corr/abs-1912-08956
6356,paper,Towards Interpretable Multi-Task Learning Using Bilevel Programming.,https://dblp.org/rec/journals/corr/abs-2009-05483
6357,paper,Spectral and Energy Efficiency Maximization of MISO STAR-RIS-assisted URLLC Systems.,https://dblp.org/rec/journals/corr/abs-2301-00583
6358,paper,Open Range Pitch Tracking for Carrier Frequency Difference Estimation from HF Transmitted Speech.,https://dblp.org/rec/journals/corr/abs-2103-01599
6359,paper,Efficient Novelty Detection Methods for Early Warning of Potential Fatal Diseases.,https://dblp.org/rec/journals/corr/abs-2208-04732
6360,paper,Sensor Scheduling in Variance Based Event Triggered Estimation with Packet Drops.,https://dblp.org/rec/journals/corr/LeongDQ15
6361,paper,Tensor network non-zero testing.,https://dblp.org/rec/journals/corr/GharibianLSW14
6362,paper,Adversarial Contrastive Predictive Coding for Unsupervised Learning of Disentangled Representations.,https://dblp.org/rec/journals/corr/abs-2005-12963
6363,paper,Towards a Scalable and Flexible Simulation and Testing Environment Toolbox for Intelligent Microgrid Control.,https://dblp.org/rec/journals/corr/abs-2005-04869
6364,paper,Identification of FIR Systems with Binary Input and Output Observations.,https://dblp.org/rec/journals/corr/abs-1809-06908
6365,paper,Multiobjectivization of Local Search: Single-Objective Optimization Benefits From Multi-Objective Gradient Descent.,https://dblp.org/rec/journals/corr/abs-2010-01004
6366,paper,LazyCtrl: Scalable Network Control for Cloud Data Centers.,https://dblp.org/rec/journals/corr/ZhengWYSZU15
6367,paper,NOMA-based Improper Signaling for MIMO STAR-RIS-assisted Broadcast Channels with Hardware Impairments.,https://dblp.org/rec/journals/corr/abs-2308-02696
6368,paper,Towards Gathering Robots with Limited View in Linear Time: The Closed Chain Case.,https://dblp.org/rec/journals/corr/AbshoffCJH15
6369,paper,Learning to Transfer with von Neumann Conditional Divergence.,https://dblp.org/rec/journals/corr/abs-2108-03531
6370,paper,String Partition for Building Big BWTs.,https://dblp.org/rec/journals/corr/abs-2406-10610
6371,paper,Entropy-Based Evolutionary Diversity Optimisation for the Traveling Salesperson Problem.,https://dblp.org/rec/journals/corr/abs-2104-13538
6372,paper,MO-ELA: Rigorously Expanding Exploratory Landscape Features for Automated Algorithm Selection in Continuous Multi-Objective Optimisation.,https://dblp.org/rec/journals/corr/abs-2602-00098
6373,paper,Computation on Encrypted Data using Data Flow Authentication.,https://dblp.org/rec/journals/corr/abs-1710-00390
6374,paper,Monaural source separation: From anechoic to reverberant environments.,https://dblp.org/rec/journals/corr/abs-2111-07578
6375,paper,Learning ODE Models with Qualitative Structure Using Gaussian Processes.,https://dblp.org/rec/journals/corr/abs-2011-05364
6376,paper,"Local Mutual Exclusion for Dynamic, Anonymous, Bounded Memory Message Passing Systems.",https://dblp.org/rec/journals/corr/abs-2111-09449
6377,paper,Deep Reinforcement Learning for Wireless Sensor Scheduling in Cyber-Physical Systems.,https://dblp.org/rec/journals/corr/abs-1809-05149
6378,paper,Deep Neural Network based Distance Estimation for Geometry Calibration in Acoustic Sensor Networks.,https://dblp.org/rec/journals/corr/abs-2006-13769
6379,paper,Self-adaptive static analysis.,https://dblp.org/rec/journals/corr/abs-1710-07430
6380,paper,"Measuring the Discrepancy between Conditional Distributions: Methods, Properties and Applications.",https://dblp.org/rec/journals/corr/abs-2005-02196
6381,paper,Relays: A New Approach for the Finite Departure Problem in Overlay Networks.,https://dblp.org/rec/journals/corr/abs-1809-05013
6382,paper,Dealing with Variability in API Misuse Specification.,https://dblp.org/rec/journals/corr/abs-2105-04950
6383,paper,Counterfactual Explanations for Concepts in ELH.,https://dblp.org/rec/journals/corr/abs-2301-05109
6384,paper,Logics with probabilistic team semantics and the Boolean negation.,https://dblp.org/rec/journals/corr/abs-2306-00420
6385,paper,A Comprehensive Analysis of AI Biases in DeepFake Detection With Massively Annotated Databases.,https://dblp.org/rec/journals/corr/abs-2208-05845
6386,paper,Model-Theoretic Characterizations of Boolean and Arithmetic Circuit Classes of Small Depth.,https://dblp.org/rec/journals/corr/abs-1710-01934
6387,paper,Discrete Lagrangian Neural Networks with Automatic Symmetry Discovery.,https://dblp.org/rec/journals/corr/abs-2211-10830
6388,paper,Near-Shortest Path Routing in Hybrid Communication Networks.,https://dblp.org/rec/journals/corr/abs-2202-08008
6389,paper,Optimizing Communication for Latency Sensitive HPC Applications on up to 48 FPGAs Using ACCL.,https://dblp.org/rec/journals/corr/abs-2403-18374
6390,paper,Unraveling Challenges with Supply-Chain Levels for Software Artifacts (SLSA) for Securing the Software Supply Chain.,https://dblp.org/rec/journals/corr/abs-2409-05014
6391,paper,Pricing Randomized Allocations,https://dblp.org/rec/journals/corr/abs-0904-2400
6392,paper,Routing for Intermittently-Powered Sensing Systems.,https://dblp.org/rec/journals/corr/abs-2305-12550
6393,paper,Exploring the Feature Space of TSP Instances Using Quality Diversity.,https://dblp.org/rec/journals/corr/abs-2202-02077
6394,paper,On Word Error Rate Definitions and their Efficient Computation for Multi-Speaker Speech Recognition Systems.,https://dblp.org/rec/journals/corr/abs-2211-16112
6395,paper,Efficient and Robust Discrete Conformal Equivalence with Boundary.,https://dblp.org/rec/journals/corr/abs-2104-04614
6396,paper,Multi-objective Deep Learning: Taxonomy and Survey of the State of the Art.,https://dblp.org/rec/journals/corr/abs-2412-01566
6397,paper,Openbots.,https://dblp.org/rec/journals/corr/abs-1902-06691
6398,paper,A Responsible Face Recognition Approach for Small and Mid-Scale Systems Through Personalized Neural Networks.,https://dblp.org/rec/journals/corr/abs-2505-19920
6399,paper,Privacy-Protecting Techniques for Behavioral Data: A Survey.,https://dblp.org/rec/journals/corr/abs-2109-04120
6400,paper,Breeding Diverse Packings for the Knapsack Problem by Means of Diversity-Tailored Evolutionary Algorithms.,https://dblp.org/rec/journals/corr/abs-2104-13133
6401,paper,Cost-efficient Scheduling on Machines from the Cloud.,https://dblp.org/rec/journals/corr/MackerMHR16
6402,paper,Separating regular languages by piecewise testable and unambiguous languages,https://dblp.org/rec/journals/corr/abs-1304-6734
6403,paper,Multi-Objective Optimization for Sparse Deep Neural Network Training.,https://dblp.org/rec/journals/corr/abs-2308-12243
6404,paper,Understanding Software Architecture Erosion: A Systematic Mapping Study.,https://dblp.org/rec/journals/corr/abs-2112-10934
6405,paper,On the Usability of Next-Generation Authentication: A Study on Eye Movement and Brainwave-based Mechanisms.,https://dblp.org/rec/journals/corr/abs-2402-15388
6406,paper,Steady-State Error Compensation in Reference Tracking and Disturbance Rejection Problems for Reinforcement Learning-Based Control.,https://dblp.org/rec/journals/corr/abs-2201-13331
6407,paper,QUIC Steps: Evaluating Pacing Strategies in QUIC Implementations.,https://dblp.org/rec/journals/corr/abs-2505-09222
6408,paper,An Exploratory Study on Architectural Knowledge in Issue Tracking Systems.,https://dblp.org/rec/journals/corr/abs-2106-11140
6409,paper,A Database for Research on Detection and Enhancement of Speech Transmitted over HF links.,https://dblp.org/rec/journals/corr/abs-2106-02472
6410,paper,Optimization of Rate-Splitting Multiple Access in Beyond Diagonal RIS-assisted URLLC Systems.,https://dblp.org/rec/journals/corr/abs-2307-05295
6411,paper,Hierarchies.,https://dblp.org/rec/journals/corr/HeideS13
6412,paper,Knowledge Graph Question Answering using Graph-Pattern Isomorphism.,https://dblp.org/rec/journals/corr/abs-2103-06752
6413,paper,LitCQD: Multi-Hop Reasoning in Incomplete Knowledge Graphs with Numeric Literals.,https://dblp.org/rec/journals/corr/abs-2304-14742
6414,paper,A General Framework for Achieving Energy Efficiency in Data Center Networks,https://dblp.org/rec/journals/corr/abs-1304-3519
6415,paper,Self-Stabilizing Supervised Publish-Subscribe Systems.,https://dblp.org/rec/journals/corr/abs-1710-08128
6416,paper,Epistemic Uncertainty Sampling.,https://dblp.org/rec/journals/corr/abs-1909-00218
6417,paper,Supporting Error Chains in Static Analysis for Precise Evaluation Results and Enhanced Usability.,https://dblp.org/rec/journals/corr/abs-2403-07808
6418,paper,Efficient time stepping for numerical integration using reinforcement learning.,https://dblp.org/rec/journals/corr/abs-2104-03562
6419,paper,Toward an Android Static Analysis Approach for Data Protection.,https://dblp.org/rec/journals/corr/abs-2402-07889
6420,paper,"MAG: A Multilingual, Knowledge-based Agnostic and Deterministic Entity Linking Approach.",https://dblp.org/rec/journals/corr/MoussallemURN17
6421,paper,Symptoms of Architecture Erosion in Code Reviews: A Study of Two OpenStack Projects.,https://dblp.org/rec/journals/corr/abs-2201-01184
6422,paper,On the,https://dblp.org/rec/journals/corr/abs-2501-12020
6423,paper,FP-Predictor - False Positive Prediction for Static Analysis Reports.,https://dblp.org/rec/journals/corr/abs-2603-10558
6424,paper,Probabilistic Multi-Dimensional Classification.,https://dblp.org/rec/journals/corr/abs-2306-06517
6425,paper,Fractional variational integrators based on convolution quadrature.,https://dblp.org/rec/journals/corr/abs-2403-18362
6426,paper,Optimal Alignment of Temporal Knowledge Bases.,https://dblp.org/rec/journals/corr/abs-2307-15439
6427,paper,Deep Learning as a Competitive Feature-Free Approach for Automated Algorithm Selection on the Traveling Salesperson Problem.,https://dblp.org/rec/journals/corr/abs-2006-15968
6428,paper,Ontolearn-A Framework for Large-scale OWL Class Expression Learning in Python.,https://dblp.org/rec/journals/corr/abs-2510-11561
6429,paper,Absolute Geometry Calibration of Distributed Microphone Arrays in an Audio-Visual Sensor Network.,https://dblp.org/rec/journals/corr/JacobH15
6430,paper,Visual Representation of 3D Language Constructs Specified by Generic Depictions.,https://dblp.org/rec/journals/corr/Wolter13
6431,paper,Always be Two Steps Ahead of Your Enemy.,https://dblp.org/rec/journals/corr/abs-1810-07077
6432,paper,Unsupervised Fuzzy eIX: Evolving Internal-eXternal Fuzzy Clustering.,https://dblp.org/rec/journals/corr/abs-2003-12381
6433,paper,Asymptotically Optimal Gathering on a Grid.,https://dblp.org/rec/journals/corr/Cord-Landwehr0J16
6434,paper,Safety-Aware Hybrid Control of Airborne Wind Energy Systems.,https://dblp.org/rec/journals/corr/abs-2212-07199
6435,paper,Getting In Contract with Large Language Models - An Agency Theory Perspective On Large Language Model Alignment.,https://dblp.org/rec/journals/corr/abs-2509-07642
6436,paper,Using Multi-Label Classification for Improved Question Answering.,https://dblp.org/rec/journals/corr/abs-1710-08634
6437,paper,Let people fail! Exploring the influence of explainable virtual and robotic agents in learning-by-doing tasks.,https://dblp.org/rec/journals/corr/abs-2411-10176
6438,paper,Jointly optimal dereverberation and beamforming.,https://dblp.org/rec/journals/corr/abs-1910-13707
6439,paper,Local Gathering of Mobile Robots in Three Dimensions.,https://dblp.org/rec/journals/corr/abs-2005-07495
6440,paper,"LibriWASN: A Data Set for Meeting Separation, Diarization, and Recognition with Asynchronous Recording Devices.",https://dblp.org/rec/journals/corr/abs-2308-10682
6441,paper,Challenges in Android Data Disclosure: An Empirical Study.,https://dblp.org/rec/journals/corr/abs-2601-20459
6442,paper,An Empirical Evaluation of Cost-based Federated SPARQL Query Processing Engines.,https://dblp.org/rec/journals/corr/abs-2104-00984
6443,paper,Computing Diverse Sets of Solutions for Monotone Submodular Optimisation Problems.,https://dblp.org/rec/journals/corr/abs-2010-11486
6444,paper,Holistic Adaptive Controller and Observer Design Using the Koopman Operator.,https://dblp.org/rec/journals/corr/abs-2211-09512
6445,paper,Face Quality Estimation and Its Correlation to Demographic and Non-Demographic Bias in Face Recognition.,https://dblp.org/rec/journals/corr/abs-2004-01019
6446,paper,The 7 faces of quantum NP.,https://dblp.org/rec/journals/corr/abs-2310-18010
6447,paper,Uirapuru: Timely Video Analytics for High-Resolution Steerable Cameras on Edge Devices.,https://dblp.org/rec/journals/corr/abs-2509-01371
6448,paper,Almost optimal classical approximation algorithms for a quantum generalization of Max-Cut.,https://dblp.org/rec/journals/corr/abs-1909-08846
6449,paper,Multi-Source Survival Domain Adaptation.,https://dblp.org/rec/journals/corr/abs-2212-00424
6450,paper,An Evaluation of Models for Runtime Approximation in Link Discovery.,https://dblp.org/rec/journals/corr/GeorgalaHN16
6451,paper,Improving rule mining via embedding-based link prediction.,https://dblp.org/rec/journals/corr/abs-2406-10144
6452,paper,VREUD - An End-User Development Tool to Simplify the Creation of Interactive VR Scenes.,https://dblp.org/rec/journals/corr/abs-2107-00377
6453,paper,Quantum k-SAT Related Hypergraph Problems.,https://dblp.org/rec/journals/corr/abs-2506-17066
6454,paper,Benchmarking in Optimization: Best Practice and Open Issues.,https://dblp.org/rec/journals/corr/abs-2007-03488
6455,paper,Committed by Accident: Studying Prevention and Remediation Strategies Against Secret Leakage in Source Code Repositories.,https://dblp.org/rec/journals/corr/abs-2211-06213
6456,paper,Towards a Universal Approach for Monotonic Searchability in Self-Stabilizing Overlay Networks.,https://dblp.org/rec/journals/corr/ScheidelerSS16
6457,paper,A Large Scale Investigation of Obfuscation Use in Google Play.,https://dblp.org/rec/journals/corr/abs-1801-02742
6458,paper,Analyzing the Gadgets Towards a Metric to Measure Gadget Quality.,https://dblp.org/rec/journals/corr/FollnerBB16
